roi_policy,fov_id,dataset,gt_signed_um,pred_signed_um,abs_error_um,qualitative_panel_path
focus_only_topk@k=5,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,pbs,-4.5,0.5519102811813354,5.0519102811813354,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/focus_only_topk_k=5/FieldPos404_Cam01_RGB_MB_page_3.png
focus_only_topk@k=5,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_6.png,pbs,-3.0,1.7134339809417725,4.7134339809417725,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/focus_only_topk_k=5/FieldPos404_Cam01_RGB_MB_page_6.png
focus_only_topk@k=5,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_4.png,pbs,-4.0,0.5165778398513794,4.516577839851379,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/focus_only_topk_k=5/FieldPos404_Cam01_RGB_MB_page_4.png
focus_only_topk@k=5,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_12.png,pbs,-0.0,4.512403964996338,4.512403964996338,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/focus_only_topk_k=5/FieldPos404_Cam01_RGB_MB_page_12.png
focus_only_topk@k=5,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_9.png,pbs,-1.5,2.927535057067871,4.427535057067871,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/focus_only_topk_k=5/FieldPos404_Cam01_RGB_MB_page_9.png
focus_only_topk@k=5,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_5.png,pbs,-3.5,0.8956972360610962,4.395697236061096,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/focus_only_topk_k=5/FieldPos404_Cam01_RGB_MB_page_5.png
focus_only_topk@k=5,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos321_Cam01_RGB_MB/FieldPos321_Cam01_RGB_MB_page_13.png,pbs,-0.0,4.374880313873291,4.374880313873291,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/focus_only_topk_k=5/FieldPos321_Cam01_RGB_MB_page_13.png
focus_only_topk@k=5,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_7.png,pbs,-2.5,1.8602710962295532,4.360271096229553,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/focus_only_topk_k=5/FieldPos404_Cam01_RGB_MB_page_7.png
focus_only_topk@k=5,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_8.png,pbs,-2.0,2.324272394180298,4.324272394180298,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/focus_only_topk_k=5/FieldPos404_Cam01_RGB_MB_page_8.png
focus_only_topk@k=5,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_11.png,pbs,-0.5,3.8064687252044678,4.306468725204468,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/focus_only_topk_k=5/FieldPos404_Cam01_RGB_MB_page_11.png
focus_only_topk@k=7,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,pbs,-4.5,0.5519102811813354,5.0519102811813354,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/focus_only_topk_k=7/FieldPos404_Cam01_RGB_MB_page_3.png
focus_only_topk@k=7,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_6.png,pbs,-3.0,1.6593552827835083,4.659355282783508,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/focus_only_topk_k=7/FieldPos404_Cam01_RGB_MB_page_6.png
focus_only_topk@k=7,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_5.png,pbs,-3.5,1.0692476034164429,4.569247603416443,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/focus_only_topk_k=7/FieldPos404_Cam01_RGB_MB_page_5.png
focus_only_topk@k=7,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos321_Cam01_RGB_MB/FieldPos321_Cam01_RGB_MB_page_13.png,pbs,-0.0,4.522624492645264,4.522624492645264,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/focus_only_topk_k=7/FieldPos321_Cam01_RGB_MB_page_13.png
focus_only_topk@k=7,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_4.png,pbs,-4.0,0.5165778398513794,4.516577839851379,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/focus_only_topk_k=7/FieldPos404_Cam01_RGB_MB_page_4.png
focus_only_topk@k=7,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_9.png,pbs,-1.5,2.974602222442627,4.474602222442627,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/focus_only_topk_k=7/FieldPos404_Cam01_RGB_MB_page_9.png
focus_only_topk@k=7,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_7.png,pbs,-2.5,1.8602710962295532,4.360271096229553,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/focus_only_topk_k=7/FieldPos404_Cam01_RGB_MB_page_7.png
focus_only_topk@k=7,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_10.png,pbs,-1.0,3.3320274353027344,4.332027435302734,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/focus_only_topk_k=7/FieldPos404_Cam01_RGB_MB_page_10.png
focus_only_topk@k=7,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_8.png,pbs,-2.0,2.324272394180298,4.324272394180298,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/focus_only_topk_k=7/FieldPos404_Cam01_RGB_MB_page_8.png
focus_only_topk@k=7,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_12.png,pbs,-0.0,4.307786464691162,4.307786464691162,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/focus_only_topk_k=7/FieldPos404_Cam01_RGB_MB_page_12.png
occupancy_only_topk@k=1,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos435_Cam01_RGB_MB/FieldPos435_Cam01_RGB_MB_page_12.png,pbs,4.0,-2.3419435024261475,6.3419435024261475,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=1/FieldPos435_Cam01_RGB_MB_page_12.png
occupancy_only_topk@k=1,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3/pos004_3_page_4.png,bma,-3.5,2.656280755996704,6.156280755996704,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=1/pos004_3_page_4.png
occupancy_only_topk@k=1,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,pbs,-4.5,0.5519102811813354,5.0519102811813354,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=1/FieldPos404_Cam01_RGB_MB_page_3.png
occupancy_only_topk@k=1,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos217_Cam01_RGB_MB/FieldPos217_Cam01_RGB_MB_page_6.png,pbs,2.0,-2.8939225673675537,4.893922567367554,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=1/FieldPos217_Cam01_RGB_MB_page_6.png
occupancy_only_topk@k=1,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos085_Cam01_RGB_MB/FieldPos085_Cam01_RGB_MB_page_8.png,pbs,2.5,-2.193617105484009,4.693617105484009,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=1/FieldPos085_Cam01_RGB_MB_page_8.png
occupancy_only_topk@k=1,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_8.png,pbs,-2.0,2.5667896270751953,4.566789627075195,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=1/FieldPos404_Cam01_RGB_MB_page_8.png
occupancy_only_topk@k=1,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_9.png,pbs,-1.5,3.041069269180298,4.541069269180298,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=1/FieldPos404_Cam01_RGB_MB_page_9.png
occupancy_only_topk@k=1,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_6.png,pbs,-3.0,1.5174975395202637,4.517497539520264,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=1/FieldPos404_Cam01_RGB_MB_page_6.png
occupancy_only_topk@k=1,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_7.png,pbs,-2.5,2.014904499053955,4.514904499053955,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=1/FieldPos404_Cam01_RGB_MB_page_7.png
occupancy_only_topk@k=1,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_13.png,pbs,0.5,5.010077953338623,4.510077953338623,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=1/FieldPos404_Cam01_RGB_MB_page_13.png
occupancy_only_topk@k=3,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,pbs,-4.5,0.5519102811813354,5.0519102811813354,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=3/FieldPos404_Cam01_RGB_MB_page_3.png
occupancy_only_topk@k=3,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_9.png,pbs,-1.5,3.2481095790863037,4.748109579086304,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=3/FieldPos404_Cam01_RGB_MB_page_9.png
occupancy_only_topk@k=3,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos085_Cam01_RGB_MB/FieldPos085_Cam01_RGB_MB_page_8.png,pbs,2.5,-2.193617105484009,4.693617105484009,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=3/FieldPos085_Cam01_RGB_MB_page_8.png
occupancy_only_topk@k=3,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_6.png,pbs,-3.0,1.6593552827835083,4.659355282783508,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=3/FieldPos404_Cam01_RGB_MB_page_6.png
occupancy_only_topk@k=3,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_10.png,pbs,-1.0,3.6455390453338623,4.645539045333862,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=3/FieldPos404_Cam01_RGB_MB_page_10.png
occupancy_only_topk@k=3,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_8.png,pbs,-2.0,2.6397252082824707,4.639725208282471,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=3/FieldPos404_Cam01_RGB_MB_page_8.png
occupancy_only_topk@k=3,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_4.png,pbs,-4.0,0.5165778398513794,4.516577839851379,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=3/FieldPos404_Cam01_RGB_MB_page_4.png
occupancy_only_topk@k=3,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_7.png,pbs,-2.5,2.014904499053955,4.514904499053955,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=3/FieldPos404_Cam01_RGB_MB_page_7.png
occupancy_only_topk@k=3,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_13.png,pbs,0.5,4.934823036193848,4.434823036193848,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=3/FieldPos404_Cam01_RGB_MB_page_13.png
occupancy_only_topk@k=3,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_5.png,pbs,-3.5,0.8956972360610962,4.395697236061096,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=3/FieldPos404_Cam01_RGB_MB_page_5.png
occupancy_only_topk@k=5,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,pbs,-4.5,0.5519102811813354,5.0519102811813354,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=5/FieldPos404_Cam01_RGB_MB_page_3.png
occupancy_only_topk@k=5,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_8.png,pbs,-2.0,2.6229913234710693,4.622991323471069,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=5/FieldPos404_Cam01_RGB_MB_page_8.png
occupancy_only_topk@k=5,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_10.png,pbs,-1.0,3.6229262351989746,4.622926235198975,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=5/FieldPos404_Cam01_RGB_MB_page_10.png
occupancy_only_topk@k=5,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_4.png,pbs,-4.0,0.5607682466506958,4.560768246650696,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=5/FieldPos404_Cam01_RGB_MB_page_4.png
occupancy_only_topk@k=5,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_9.png,pbs,-1.5,3.0466551780700684,4.546655178070068,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=5/FieldPos404_Cam01_RGB_MB_page_9.png
occupancy_only_topk@k=5,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_6.png,pbs,-3.0,1.5174975395202637,4.517497539520264,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=5/FieldPos404_Cam01_RGB_MB_page_6.png
occupancy_only_topk@k=5,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_7.png,pbs,-2.5,1.9615795612335205,4.4615795612335205,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=5/FieldPos404_Cam01_RGB_MB_page_7.png
occupancy_only_topk@k=5,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_11.png,pbs,-0.5,3.88632869720459,4.38632869720459,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=5/FieldPos404_Cam01_RGB_MB_page_11.png
occupancy_only_topk@k=5,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_12.png,pbs,-0.0,4.361471176147461,4.361471176147461,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=5/FieldPos404_Cam01_RGB_MB_page_12.png
occupancy_only_topk@k=5,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos321_Cam01_RGB_MB/FieldPos321_Cam01_RGB_MB_page_13.png,pbs,-0.0,4.34024715423584,4.34024715423584,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=5/FieldPos321_Cam01_RGB_MB_page_13.png
occupancy_only_topk@k=7,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,pbs,-4.5,0.5519102811813354,5.0519102811813354,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=7/FieldPos404_Cam01_RGB_MB_page_3.png
occupancy_only_topk@k=7,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_8.png,pbs,-2.0,2.6229913234710693,4.622991323471069,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=7/FieldPos404_Cam01_RGB_MB_page_8.png
occupancy_only_topk@k=7,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_4.png,pbs,-4.0,0.5584810376167297,4.55848103761673,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=7/FieldPos404_Cam01_RGB_MB_page_4.png
occupancy_only_topk@k=7,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_9.png,pbs,-1.5,3.041069269180298,4.541069269180298,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=7/FieldPos404_Cam01_RGB_MB_page_9.png
occupancy_only_topk@k=7,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_6.png,pbs,-3.0,1.4873729944229126,4.487372994422913,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=7/FieldPos404_Cam01_RGB_MB_page_6.png
occupancy_only_topk@k=7,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_10.png,pbs,-1.0,3.415853261947632,4.415853261947632,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=7/FieldPos404_Cam01_RGB_MB_page_10.png
occupancy_only_topk@k=7,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_7.png,pbs,-2.5,1.9121662378311157,4.412166237831116,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=7/FieldPos404_Cam01_RGB_MB_page_7.png
occupancy_only_topk@k=7,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos321_Cam01_RGB_MB/FieldPos321_Cam01_RGB_MB_page_13.png,pbs,-0.0,4.387783050537109,4.387783050537109,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=7/FieldPos321_Cam01_RGB_MB_page_13.png
occupancy_only_topk@k=7,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_11.png,pbs,-0.5,3.88632869720459,4.38632869720459,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=7/FieldPos404_Cam01_RGB_MB_page_11.png
occupancy_only_topk@k=7,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_12.png,pbs,-0.0,4.361471176147461,4.361471176147461,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/occupancy_only_topk_k=7/FieldPos404_Cam01_RGB_MB_page_12.png
hybrid_proposed,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,pbs,-4.5,0.46508628129959106,4.965086281299591,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/hybrid_proposed/FieldPos404_Cam01_RGB_MB_page_3.png
hybrid_proposed,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos321_Cam01_RGB_MB/FieldPos321_Cam01_RGB_MB_page_13.png,pbs,-0.0,4.770174026489258,4.770174026489258,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/hybrid_proposed/FieldPos321_Cam01_RGB_MB_page_13.png
hybrid_proposed,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_9.png,pbs,-1.5,3.0663323402404785,4.5663323402404785,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/hybrid_proposed/FieldPos404_Cam01_RGB_MB_page_9.png
hybrid_proposed,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_4.png,pbs,-4.0,0.5584810376167297,4.55848103761673,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/hybrid_proposed/FieldPos404_Cam01_RGB_MB_page_4.png
hybrid_proposed,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_8.png,pbs,-2.0,2.528254270553589,4.528254270553589,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/hybrid_proposed/FieldPos404_Cam01_RGB_MB_page_8.png
hybrid_proposed,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_6.png,pbs,-3.0,1.5132880210876465,4.5132880210876465,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/hybrid_proposed/FieldPos404_Cam01_RGB_MB_page_6.png
hybrid_proposed,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_10.png,pbs,-1.0,3.4590866565704346,4.459086656570435,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/hybrid_proposed/FieldPos404_Cam01_RGB_MB_page_10.png
